subdivision,year,month,season,probability,risk_rank
East Rajasthan,1967,6,MONSOON,0.12777282297611237,18068
Bihar,1903,2,WINTER,0.1277727335691452,18069
South Interior Karnataka,1922,9,MONSOON,0.12775316834449768,18070
Kerala,1906,3,PRE_MONSOON,0.12773732841014862,18071
Matathwada,2001,8,MONSOON,0.12770746648311615,18072
Assam & Meghalaya,1951,1,WINTER,0.12770313024520874,18073
South Interior Karnataka,1977,9,MONSOON,0.12767884135246277,18074
Madhya Maharashtra,1906,4,PRE_MONSOON,0.12767823040485382,18075
Jharkhand,1934,8,MONSOON,0.12765543162822723,18076
Himachal Pradesh,1991,11,POST_MONSOON,0.12758272886276245,18077
Matathwada,1964,6,MONSOON,0.1275731772184372,18078
Himachal Pradesh,1987,10,POST_MONSOON,0.12756586074829102,18079
Assam & Meghalaya,1917,8,MONSOON,0.12753446400165558,18080
Himachal Pradesh,1994,8,MONSOON,0.1275159865617752,18081
Uttarakhand,1938,8,MONSOON,0.12748660147190094,18082
Matathwada,1950,7,MONSOON,0.12744590640068054,18083
Naga Mani Mizo Tripura,1915,4,PRE_MONSOON,0.127437561750412,18084
Madhya Maharashtra,1955,3,PRE_MONSOON,0.12741495668888092,18085
Himachal Pradesh,1995,12,WINTER,0.12741056084632874,18086
Gangetic West Bengal,1938,2,WINTER,0.1274002343416214,18087
Himachal Pradesh,1938,10,POST_MONSOON,0.12739786505699158,18088
Himachal Pradesh,1970,8,MONSOON,0.1273108869791031,18089
West Madhya Pradesh,1953,4,PRE_MONSOON,0.12728692591190338,18090
North Interior Karnataka,2005,2,WINTER,0.12721608579158783,18091
Madhya Maharashtra,1973,6,MONSOON,0.1272016018629074,18092
Jammu & Kashmir,1974,10,POST_MONSOON,0.12719333171844482,18093
Naga Mani Mizo Tripura,1926,2,WINTER,0.12719078361988068,18094
Haryana Delhi & Chandigarh,1927,4,PRE_MONSOON,0.1271892637014389,18095
Haryana Delhi & Chandigarh,1957,5,PRE_MONSOON,0.12718640267848969,18096
Himachal Pradesh,1909,12,WINTER,0.12718601524829865,18097
Assam & Meghalaya,2000,9,MONSOON,0.1271635890007019,18098
Himachal Pradesh,1931,4,PRE_MONSOON,0.12714707851409912,18099
Kerala,1984,1,WINTER,0.12712037563323975,18100
Punjab,1927,4,PRE_MONSOON,0.12711121141910553,18101
Coastal Karnataka,1975,8,MONSOON,0.1270863562822342,18102
Rayalseema,1960,8,MONSOON,0.12707868218421936,18103
Jharkhand,1953,7,MONSOON,0.12700337171554565,18104
Bihar,1912,8,MONSOON,0.12700310349464417,18105
Naga Mani Mizo Tripura,1905,8,MONSOON,0.12698209285736084,18106
West Uttar Pradesh,1999,5,PRE_MONSOON,0.1269664466381073,18107
Madhya Maharashtra,1963,8,MONSOON,0.12695758044719696,18108
Haryana Delhi & Chandigarh,1999,4,PRE_MONSOON,0.12695544958114624,18109
Himachal Pradesh,2001,11,POST_MONSOON,0.12691669166088104,18110
Lakshadweep,1981,3,PRE_MONSOON,0.1268901824951172,18111
Jharkhand,1942,4,PRE_MONSOON,0.126885324716568,18112
Uttarakhand,2010,5,PRE_MONSOON,0.12686941027641296,18113
Kerala,1952,1,WINTER,0.12685948610305786,18114
Tamil Nadu,1926,10,POST_MONSOON,0.12682978808879852,18115
Naga Mani Mizo Tripura,1936,7,MONSOON,0.1267963945865631,18116
Andaman & Nicobar Islands,1908,4,PRE_MONSOON,0.1267901062965393,18117
Coastal Karnataka,1990,4,PRE_MONSOON,0.12673592567443848,18118
Haryana Delhi & Chandigarh,2007,7,MONSOON,0.12670563161373138,18119
Jammu & Kashmir,1995,1,WINTER,0.12670299410820007,18120
West Madhya Pradesh,1925,4,PRE_MONSOON,0.12664911150932312,18121
Himachal Pradesh,1985,11,POST_MONSOON,0.1266435831785202,18122
Lakshadweep,1950,8,MONSOON,0.12663279473781586,18123
Tamil Nadu,1915,5,PRE_MONSOON,0.12661752104759216,18124
Naga Mani Mizo Tripura,2008,6,MONSOON,0.12660087645053864,18125
Sub Himalayan West Bengal & Sikkim,1998,1,WINTER,0.1265631914138794,18126
Madhya Maharashtra,2009,6,MONSOON,0.12654921412467957,18127
East Uttar Pradesh,1978,8,MONSOON,0.12646915018558502,18128
Orissa,2014,7,MONSOON,0.1264149248600006,18129
Haryana Delhi & Chandigarh,1973,4,PRE_MONSOON,0.12641148269176483,18130
Himachal Pradesh,1902,6,MONSOON,0.1264023780822754,18131
Tamil Nadu,1926,4,PRE_MONSOON,0.12639771401882172,18132
North Interior Karnataka,1990,4,PRE_MONSOON,0.12637054920196533,18133
Jharkhand,1998,4,PRE_MONSOON,0.12636826932430267,18134
Matathwada,1951,7,MONSOON,0.12636049091815948,18135
Jammu & Kashmir,1978,11,POST_MONSOON,0.1263248175382614,18136
East Uttar Pradesh,1936,7,MONSOON,0.12630729377269745,18137
Lakshadweep,1960,6,MONSOON,0.12630076706409454,18138
Madhya Maharashtra,1987,3,PRE_MONSOON,0.12629522383213043,18139
Chhattisgarh,1923,3,PRE_MONSOON,0.12626780569553375,18140
North Interior Karnataka,1999,4,PRE_MONSOON,0.12623901665210724,18141
Kerala,1948,3,PRE_MONSOON,0.12622176110744476,18142
Himachal Pradesh,1956,1,WINTER,0.12618879973888397,18143
Telangana,1917,7,MONSOON,0.12617194652557373,18144
Jharkhand,1981,8,MONSOON,0.12607230246067047,18145
Himachal Pradesh,1908,6,MONSOON,0.12602002918720245,18146
Assam & Meghalaya,1928,9,MONSOON,0.12601062655448914,18147
West Uttar Pradesh,1944,5,PRE_MONSOON,0.1259939819574356,18148
Jharkhand,1991,8,MONSOON,0.12599092721939087,18149
Telangana,1958,4,PRE_MONSOON,0.12598258256912231,18150
Kerala,2004,6,MONSOON,0.1259782910346985,18151
West Rajasthan,1924,4,PRE_MONSOON,0.1259668916463852,18152
West Madhya Pradesh,2008,6,MONSOON,0.12591475248336792,18153
Andaman & Nicobar Islands,1961,7,MONSOON,0.1258762627840042,18154
Lakshadweep,1933,7,MONSOON,0.12584464251995087,18155
Tamil Nadu,1949,5,PRE_MONSOON,0.125834658741951,18156
Vidarbha,1921,5,PRE_MONSOON,0.12579037249088287,18157
Tamil Nadu,1999,10,POST_MONSOON,0.12578989565372467,18158
Himachal Pradesh,1979,8,MONSOON,0.12578856945037842,18159
West Uttar Pradesh,1968,4,PRE_MONSOON,0.12577717006206512,18160
Vidarbha,2003,8,MONSOON,0.1257355958223343,18161
Gangetic West Bengal,1989,3,PRE_MONSOON,0.12569862604141235,18162
Naga Mani Mizo Tripura,2013,9,MONSOON,0.1256963163614273,18163
Kerala,1929,2,WINTER,0.12567530572414398,18164
Coastal Andhra Pradesh,1975,4,PRE_MONSOON,0.1256706863641739,18165
Jharkhand,1981,3,PRE_MONSOON,0.12566937506198883,18166
Bihar,1937,5,PRE_MONSOON,0.12563176453113556,18167
Vidarbha,1908,3,PRE_MONSOON,0.12563170492649078,18168
Konkan & Goa,1993,3,PRE_MONSOON,0.12561210989952087,18169
Tamil Nadu,1925,3,PRE_MONSOON,0.12559522688388824,18170
Punjab,1935,7,MONSOON,0.1255725920200348,18171
Tamil Nadu,1962,9,MONSOON,0.12553521990776062,18172
Himachal Pradesh,1923,7,MONSOON,0.12552756071090698,18173
Chhattisgarh,1961,8,MONSOON,0.12551116943359375,18174
East Rajasthan,1946,6,MONSOON,0.12550951540470123,18175
Uttarakhand,1919,4,PRE_MONSOON,0.1254827082157135,18176
West Madhya Pradesh,1993,7,MONSOON,0.12547391653060913,18177
Himachal Pradesh,2009,1,WINTER,0.12545891106128693,18178
Naga Mani Mizo Tripura,1913,2,WINTER,0.12543223798274994,18179
Coastal Andhra Pradesh,1966,9,MONSOON,0.12543034553527832,18180
Matathwada,1946,6,MONSOON,0.12541720271110535,18181
Madhya Maharashtra,1953,3,PRE_MONSOON,0.12540671229362488,18182
Gujarat Region,1928,6,MONSOON,0.12536317110061646,18183
South Interior Karnataka,1910,9,MONSOON,0.12535928189754486,18184
Haryana Delhi & Chandigarh,1934,7,MONSOON,0.12535670399665833,18185
Orissa,1961,5,PRE_MONSOON,0.12534111738204956,18186
Himachal Pradesh,1913,5,PRE_MONSOON,0.12526795268058777,18187
Orissa,2017,7,MONSOON,0.1252492219209671,18188
Sub Himalayan West Bengal & Sikkim,1901,3,PRE_MONSOON,0.12523487210273743,18189
Telangana,1946,7,MONSOON,0.12522582709789276,18190
South Interior Karnataka,1972,9,MONSOON,0.12522158026695251,18191
Jammu & Kashmir,1903,5,PRE_MONSOON,0.1252165287733078,18192
Himachal Pradesh,2005,10,POST_MONSOON,0.1251620203256607,18193
Tamil Nadu,1932,4,PRE_MONSOON,0.1251388043165207,18194
Lakshadweep,1964,7,MONSOON,0.12507294118404388,18195
Kerala,1965,9,MONSOON,0.12505361437797546,18196
Telangana,1965,8,MONSOON,0.12504278123378754,18197
West Rajasthan,1960,6,MONSOON,0.12501853704452515,18198
Rayalseema,1958,9,MONSOON,0.12497691065073013,18199
Lakshadweep,1946,3,PRE_MONSOON,0.12489287555217743,18200
Himachal Pradesh,1933,5,PRE_MONSOON,0.12484673410654068,18201
Matathwada,1968,4,PRE_MONSOON,0.12483921647071838,18202
Gujarat Region,1932,7,MONSOON,0.12480468302965164,18203
Kerala,1943,1,WINTER,0.12479541450738907,18204
Naga Mani Mizo Tripura,1971,4,PRE_MONSOON,0.12477307766675949,18205
Arunachal Pradesh,1996,12,WINTER,0.12476269155740738,18206
Himachal Pradesh,1939,12,WINTER,0.12475325167179108,18207
Gangetic West Bengal,2002,7,MONSOON,0.12475301325321198,18208
Himachal Pradesh,1941,3,PRE_MONSOON,0.12474744766950607,18209
West Uttar Pradesh,1920,3,PRE_MONSOON,0.12468136101961136,18210
Konkan & Goa,1978,4,PRE_MONSOON,0.12467656284570694,18211
Coastal Karnataka,2001,4,PRE_MONSOON,0.12467457354068756,18212
Kerala,1908,3,PRE_MONSOON,0.12462031096220016,18213
Chhattisgarh,1946,8,MONSOON,0.12461385875940323,18214
Rayalseema,1908,4,PRE_MONSOON,0.12459155917167664,18215
Bihar,1931,8,MONSOON,0.12457939237356186,18216
Naga Mani Mizo Tripura,1932,5,PRE_MONSOON,0.12454625964164734,18217
Matathwada,2006,5,PRE_MONSOON,0.12452580034732819,18218
Chhattisgarh,2008,4,PRE_MONSOON,0.1245221495628357,18219
Tamil Nadu,1982,3,PRE_MONSOON,0.12450572103261948,18220
Kerala,1912,2,WINTER,0.12450379878282547,18221
Jammu & Kashmir,1989,12,WINTER,0.12445485591888428,18222
Orissa,1945,4,PRE_MONSOON,0.12445154786109924,18223
Coastal Karnataka,1992,7,MONSOON,0.12444118410348892,18224
East Rajasthan,1912,6,MONSOON,0.12439535558223724,18225
Rayalseema,1979,9,MONSOON,0.12438429147005081,18226
Gangetic West Bengal,1998,3,PRE_MONSOON,0.12437446415424347,18227
Konkan & Goa,1964,7,MONSOON,0.12435728311538696,18228
Telangana,1944,4,PRE_MONSOON,0.12435329705476761,18229
Himachal Pradesh,1927,1,WINTER,0.12434051185846329,18230
Matathwada,1965,7,MONSOON,0.1243281438946724,18231
Matathwada,1975,7,MONSOON,0.12430431693792343,18232
East Uttar Pradesh,1914,7,MONSOON,0.1243019700050354,18233
Telangana,1957,4,PRE_MONSOON,0.12429199367761612,18234
Jammu & Kashmir,1986,12,WINTER,0.12428080290555954,18235
Naga Mani Mizo Tripura,1971,9,MONSOON,0.1242685467004776,18236
Chhattisgarh,1958,8,MONSOON,0.12425770610570908,18237
East Madhya Pradesh,1978,7,MONSOON,0.12423542141914368,18238
Himachal Pradesh,1986,8,MONSOON,0.12420901656150818,18239
Jammu & Kashmir,1933,7,MONSOON,0.12417685985565186,18240
Konkan & Goa,2006,7,MONSOON,0.12415992468595505,18241
West Uttar Pradesh,1971,4,PRE_MONSOON,0.12415418773889542,18242
Jharkhand,1963,4,PRE_MONSOON,0.12414375692605972,18243
Chhattisgarh,1997,4,PRE_MONSOON,0.12412887066602707,18244
Matathwada,1993,7,MONSOON,0.12408729642629623,18245
Himachal Pradesh,1969,10,POST_MONSOON,0.12407632917165756,18246
West Madhya Pradesh,1914,5,PRE_MONSOON,0.1240554228425026,18247
East Madhya Pradesh,2005,7,MONSOON,0.12404803186655045,18248
Lakshadweep,2015,5,PRE_MONSOON,0.12402746081352234,18249
Haryana Delhi & Chandigarh,1994,5,PRE_MONSOON,0.12400580942630768,18250
Lakshadweep,2014,4,PRE_MONSOON,0.12400355190038681,18251
Rayalseema,1924,4,PRE_MONSOON,0.1239912211894989,18252
Tamil Nadu,1956,9,MONSOON,0.12391543388366699,18253
Orissa,1958,8,MONSOON,0.12389577180147171,18254
Himachal Pradesh,2009,2,WINTER,0.12385740131139755,18255
Naga Mani Mizo Tripura,1916,8,MONSOON,0.12385617196559906,18256
Naga Mani Mizo Tripura,2002,2,WINTER,0.12380282580852509,18257
Tamil Nadu,1971,9,MONSOON,0.12377029657363892,18258
Coastal Karnataka,1911,4,PRE_MONSOON,0.12373461574316025,18259
Haryana Delhi & Chandigarh,1906,7,MONSOON,0.12372098118066788,18260
Coastal Andhra Pradesh,1906,9,MONSOON,0.12371830642223358,18261
Jammu & Kashmir,1982,10,POST_MONSOON,0.12369198352098465,18262
Vidarbha,1989,4,PRE_MONSOON,0.12369093298912048,18263
Lakshadweep,1913,3,PRE_MONSOON,0.12368176877498627,18264
South Interior Karnataka,1948,9,MONSOON,0.12365876883268356,18265
Naga Mani Mizo Tripura,2004,9,MONSOON,0.12365294992923737,18266
East Madhya Pradesh,1967,4,PRE_MONSOON,0.12362974882125854,18267
Naga Mani Mizo Tripura,1946,2,WINTER,0.12356449663639069,18268
Coastal Karnataka,1959,8,MONSOON,0.12356208264827728,18269
Tamil Nadu,1970,9,MONSOON,0.12354782968759537,18270
Gangetic West Bengal,1942,7,MONSOON,0.12352435290813446,18271
Andaman & Nicobar Islands,1964,3,PRE_MONSOON,0.12339071184396744,18272
Himachal Pradesh,1938,11,POST_MONSOON,0.12338272482156754,18273
East Uttar Pradesh,1961,4,PRE_MONSOON,0.1233500987291336,18274
Tamil Nadu,2011,6,MONSOON,0.12331760674715042,18275
Tamil Nadu,1971,4,PRE_MONSOON,0.12331383675336838,18276
Punjab,1991,4,PRE_MONSOON,0.12330951541662216,18277
West Uttar Pradesh,1949,7,MONSOON,0.12327662110328674,18278
Jammu & Kashmir,1904,4,PRE_MONSOON,0.12325672060251236,18279
Kerala,1972,2,WINTER,0.123225636780262,18280
Naga Mani Mizo Tripura,1906,8,MONSOON,0.12322468310594559,18281
East Madhya Pradesh,1963,5,PRE_MONSOON,0.12320425361394882,18282
Himachal Pradesh,1919,5,PRE_MONSOON,0.12318892776966095,18283
West Uttar Pradesh,1949,6,MONSOON,0.12315957993268967,18284
Himachal Pradesh,1949,4,PRE_MONSOON,0.12313780188560486,18285
West Madhya Pradesh,1908,5,PRE_MONSOON,0.12313409894704819,18286
Gangetic West Bengal,1949,7,MONSOON,0.12313233315944672,18287
Telangana,1907,4,PRE_MONSOON,0.12312588840723038,18288
Jammu & Kashmir,1912,2,WINTER,0.12312355637550354,18289
North Interior Karnataka,2008,7,MONSOON,0.12311752885580063,18290
Himachal Pradesh,1960,2,WINTER,0.12310781329870224,18291
South Interior Karnataka,1973,9,MONSOON,0.12305242568254471,18292
West Uttar Pradesh,1953,4,PRE_MONSOON,0.12304878979921341,18293
Coastal Karnataka,1989,8,MONSOON,0.12303747236728668,18294
Jammu & Kashmir,1991,12,WINTER,0.12303045392036438,18295
East Uttar Pradesh,1935,5,PRE_MONSOON,0.12302548438310623,18296
East Rajasthan,1984,4,PRE_MONSOON,0.12299821525812149,18297
Rayalseema,1927,5,PRE_MONSOON,0.1229826882481575,18298
Matathwada,1983,7,MONSOON,0.12297974526882172,18299
Jammu & Kashmir,2004,8,MONSOON,0.12290144711732864,18300
Kerala,1967,9,MONSOON,0.12290101498365402,18301
East Uttar Pradesh,1969,5,PRE_MONSOON,0.12286331504583359,18302
Lakshadweep,1932,8,MONSOON,0.12285120040178299,18303
Jammu & Kashmir,1924,12,WINTER,0.12284635752439499,18304
Haryana Delhi & Chandigarh,1932,7,MONSOON,0.12284083664417267,18305
Kerala,1924,8,MONSOON,0.12280899286270142,18306
Orissa,1965,8,MONSOON,0.12277313321828842,18307
Uttarakhand,2003,7,MONSOON,0.1227700412273407,18308
Jammu & Kashmir,1939,8,MONSOON,0.12272696197032928,18309
East Uttar Pradesh,1956,8,MONSOON,0.1226930171251297,18310
Assam & Meghalaya,2002,1,WINTER,0.12267892062664032,18311
Jammu & Kashmir,1989,3,PRE_MONSOON,0.12267831712961197,18312
East Madhya Pradesh,1962,4,PRE_MONSOON,0.12264572083950043,18313
Himachal Pradesh,2009,4,PRE_MONSOON,0.12257388979196548,18314
North Interior Karnataka,1956,9,MONSOON,0.12252441793680191,18315
Himachal Pradesh,1948,1,WINTER,0.12250592559576035,18316
Orissa,1998,3,PRE_MONSOON,0.12245230376720428,18317
North Interior Karnataka,1915,3,PRE_MONSOON,0.12243546545505524,18318
Sub Himalayan West Bengal & Sikkim,2007,8,MONSOON,0.12235808372497559,18319
Tamil Nadu,1917,10,POST_MONSOON,0.12231414020061493,18320
Jammu & Kashmir,1911,3,PRE_MONSOON,0.12231077253818512,18321
West Rajasthan,1922,6,MONSOON,0.12226223945617676,18322
Uttarakhand,1942,8,MONSOON,0.12225038558244705,18323
Matathwada,1915,8,MONSOON,0.12225016951560974,18324
Punjab,1949,4,PRE_MONSOON,0.12224837392568588,18325
Chhattisgarh,1901,7,MONSOON,0.12223026156425476,18326
South Interior Karnataka,1948,2,WINTER,0.12220487743616104,18327
North Interior Karnataka,2005,8,MONSOON,0.12216971069574356,18328
Naga Mani Mizo Tripura,1948,3,PRE_MONSOON,0.12213056534528732,18329
Andaman & Nicobar Islands,1956,8,MONSOON,0.12212269753217697,18330
Himachal Pradesh,1904,12,WINTER,0.1221083328127861,18331
Vidarbha,1911,3,PRE_MONSOON,0.12210463732481003,18332
Tamil Nadu,2010,7,MONSOON,0.12210047245025635,18333
Assam & Meghalaya,1921,8,MONSOON,0.12209906429052353,18334
Rayalseema,1930,9,MONSOON,0.12208437919616699,18335
Jharkhand,1919,8,MONSOON,0.12202868610620499,18336
Kerala,1916,1,WINTER,0.12200947105884552,18337
Coastal Andhra Pradesh,1978,8,MONSOON,0.12196722626686096,18338
Orissa,1909,3,PRE_MONSOON,0.12196093797683716,18339
Kerala,1902,9,MONSOON,0.12196052819490433,18340
Madhya Maharashtra,1973,4,PRE_MONSOON,0.12191818654537201,18341
Matathwada,1961,7,MONSOON,0.12191756069660187,18342
North Interior Karnataka,1964,2,WINTER,0.12191192060709,18343
Uttarakhand,1957,7,MONSOON,0.12190563976764679,18344
Jharkhand,1958,4,PRE_MONSOON,0.12188620120286942,18345
Tamil Nadu,1935,4,PRE_MONSOON,0.12185772508382797,18346
East Madhya Pradesh,1959,7,MONSOON,0.12184566259384155,18347
Coastal Andhra Pradesh,1943,3,PRE_MONSOON,0.12182077765464783,18348
Naga Mani Mizo Tripura,1927,5,PRE_MONSOON,0.12181413918733597,18349
Andaman & Nicobar Islands,1982,9,MONSOON,0.12181398272514343,18350
Gujarat Region,1914,6,MONSOON,0.12177372723817825,18351
Rayalseema,1916,5,PRE_MONSOON,0.12174325436353683,18352
West Rajasthan,1924,6,MONSOON,0.12171168625354767,18353
Gangetic West Bengal,2011,5,PRE_MONSOON,0.12171144783496857,18354
Punjab,2008,5,PRE_MONSOON,0.12170238047838211,18355
Madhya Maharashtra,1983,3,PRE_MONSOON,0.12166210263967514,18356
Orissa,1951,4,PRE_MONSOON,0.12166041135787964,18357
West Uttar Pradesh,1903,7,MONSOON,0.12163619697093964,18358
Haryana Delhi & Chandigarh,1950,7,MONSOON,0.1216297298669815,18359
Himachal Pradesh,2008,7,MONSOON,0.12157175689935684,18360
Himachal Pradesh,1920,2,WINTER,0.12155796587467194,18361
Kerala,1969,1,WINTER,0.12152916193008423,18362
Himachal Pradesh,1977,10,POST_MONSOON,0.12151654809713364,18363
Jammu & Kashmir,1995,4,PRE_MONSOON,0.12148132175207138,18364
Himachal Pradesh,1969,3,PRE_MONSOON,0.1214747205376625,18365
Gangetic West Bengal,2010,6,MONSOON,0.12146244198083878,18366
Andaman & Nicobar Islands,1998,5,PRE_MONSOON,0.12142805010080338,18367
Gujarat Region,1913,6,MONSOON,0.1213642805814743,18368
Kerala,1973,2,WINTER,0.12134459614753723,18369
Vidarbha,1960,4,PRE_MONSOON,0.12134116888046265,18370
Himachal Pradesh,2005,2,WINTER,0.12133529782295227,18371
Jammu & Kashmir,2001,4,PRE_MONSOON,0.12131665647029877,18372
Naga Mani Mizo Tripura,1919,6,MONSOON,0.12129896879196167,18373
Gangetic West Bengal,1936,3,PRE_MONSOON,0.12129010260105133,18374
Telangana,1951,7,MONSOON,0.12127023935317993,18375
Uttarakhand,1923,5,PRE_MONSOON,0.12126963585615158,18376
Tamil Nadu,1995,4,PRE_MONSOON,0.12126898020505905,18377
East Madhya Pradesh,1945,7,MONSOON,0.12123745679855347,18378
West Rajasthan,1928,6,MONSOON,0.12119903415441513,18379
Gangetic West Bengal,1991,8,MONSOON,0.12119511514902115,18380
South Interior Karnataka,1974,1,WINTER,0.1211898997426033,18381
Coastal Andhra Pradesh,1994,7,MONSOON,0.12118301540613174,18382
East Rajasthan,1984,7,MONSOON,0.12116914987564087,18383
Assam & Meghalaya,1968,9,MONSOON,0.12115268409252167,18384
Himachal Pradesh,1972,12,WINTER,0.12113171815872192,18385
Lakshadweep,1992,8,MONSOON,0.12112440168857574,18386
Telangana,1973,5,PRE_MONSOON,0.12112198024988174,18387
Sub Himalayan West Bengal & Sikkim,1960,8,MONSOON,0.12108376622200012,18388
Himachal Pradesh,1918,5,PRE_MONSOON,0.12108170241117477,18389
Haryana Delhi & Chandigarh,1974,6,MONSOON,0.12105946987867355,18390
East Madhya Pradesh,1982,4,PRE_MONSOON,0.1210523173213005,18391
East Rajasthan,1993,7,MONSOON,0.12099334597587585,18392
Jharkhand,1913,7,MONSOON,0.1209770143032074,18393
Assam & Meghalaya,1911,3,PRE_MONSOON,0.12097268551588058,18394
Andaman & Nicobar Islands,1964,5,PRE_MONSOON,0.12095116823911667,18395
West Madhya Pradesh,1917,3,PRE_MONSOON,0.12087877839803696,18396
Matathwada,1908,7,MONSOON,0.12080982327461243,18397
Jammu & Kashmir,1966,8,MONSOON,0.12072118371725082,18398
Tamil Nadu,1951,9,MONSOON,0.12068953365087509,18399
Jammu & Kashmir,1946,2,WINTER,0.12064715474843979,18400
Coastal Karnataka,1932,6,MONSOON,0.12064548581838608,18401
East Madhya Pradesh,1992,4,PRE_MONSOON,0.12057745456695557,18402
Jammu & Kashmir,2001,7,MONSOON,0.12055984139442444,18403
Assam & Meghalaya,1971,9,MONSOON,0.12052999436855316,18404
Himachal Pradesh,1928,3,PRE_MONSOON,0.12052085250616074,18405
Vidarbha,1958,4,PRE_MONSOON,0.12052009999752045,18406
West Rajasthan,1918,7,MONSOON,0.12051140516996384,18407
Naga Mani Mizo Tripura,1991,9,MONSOON,0.12050197273492813,18408
Coastal Karnataka,1933,3,PRE_MONSOON,0.12049550563097,18409
South Interior Karnataka,1958,2,WINTER,0.12049146741628647,18410
West Madhya Pradesh,1909,7,MONSOON,0.12049107253551483,18411
Coastal Karnataka,1993,7,MONSOON,0.12048004567623138,18412
Himachal Pradesh,1936,7,MONSOON,0.12047223746776581,18413
Naga Mani Mizo Tripura,2012,6,MONSOON,0.12045837938785553,18414
Orissa,1949,4,PRE_MONSOON,0.12034405022859573,18415
Kerala,1918,9,MONSOON,0.12033861130475998,18416
Jammu & Kashmir,1925,2,WINTER,0.12032327800989151,18417
Lakshadweep,1924,7,MONSOON,0.12031412869691849,18418
Uttarakhand,1930,8,MONSOON,0.12030790001153946,18419
West Madhya Pradesh,1913,4,PRE_MONSOON,0.12030231207609177,18420
Rayalseema,1999,4,PRE_MONSOON,0.12028919905424118,18421
Gangetic West Bengal,1982,1,WINTER,0.12025154381990433,18422
Haryana Delhi & Chandigarh,1913,6,MONSOON,0.12024916708469391,18423
Coastal Karnataka,1921,9,MONSOON,0.12021932005882263,18424
Coastal Karnataka,1957,3,PRE_MONSOON,0.12021631747484207,18425
Lakshadweep,1933,6,MONSOON,0.12021622061729431,18426
Punjab,1922,7,MONSOON,0.1201867014169693,18427
Naga Mani Mizo Tripura,1994,1,WINTER,0.12018550932407379,18428
